,0
4983,1031.162639216207
4984,1047.0982960644822
4985,97.73231967386525
4986,916.7526015534434
4987,-200.1242070553199
4988,1070.9191887616068
4989,860.8674336594804
4990,717.5368381380803
4991,909.6634471380522
4992,978.246150859444
4993,1023.34542792141
4994,-197.4891807829301
4995,917.0655745033738
4996,977.9343703513752
4997,-185.7562146125898
4998,979.6031751736944
4999,1074.8234053312488
