,number,value,datetime_start,datetime_complete,duration,params_Ve,params_batch_size,params_buffer_size,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
389,389,368.6347351074219,2021-07-02 17:42:17.267946,2021-07-02 17:43:02.616537,0 days 00:00:45.348591000,11.063113698402846,256,10000,0.95,0,0.0002643408679243952,medium,4,PRUNED
390,390,728.8609619140625,2021-07-02 17:42:25.124802,2021-07-02 17:45:08.339999,0 days 00:02:43.215197000,11.169307831132896,256,10000,0.95,0,0.0001789177345787219,medium,4,COMPLETE
391,391,360.42852783203125,2021-07-02 17:42:32.032122,2021-07-02 17:43:22.440183,0 days 00:00:50.408061000,11.086211620578545,256,10000,0.95,0,0.0001684858540799841,medium,4,PRUNED
392,392,600.5536499023438,2021-07-02 17:43:02.617920,2021-07-02 17:45:50.010093,0 days 00:02:47.392173000,11.220694051982141,256,10000,0.95,0,0.000187268738439465,medium,4,COMPLETE
393,393,84.28746032714844,2021-07-02 17:43:22.441340,2021-07-02 17:44:13.498257,0 days 00:00:51.056917000,11.521276399536077,256,100000,0.95,0,0.00019235246325519215,medium,4,PRUNED
394,394,284.0973815917969,2021-07-02 17:44:13.499487,2021-07-02 17:45:04.669600,0 days 00:00:51.170113000,10.48147509749318,256,10000,0.95,0,0.0002325261979795075,medium,4,PRUNED
395,395,505.5645446777344,2021-07-02 17:45:04.671166,2021-07-02 17:47:51.792884,0 days 00:02:47.121718000,10.830933790977447,256,10000,0.95,0,0.00018567365371171014,medium,100,COMPLETE
396,396,369.67926025390625,2021-07-02 17:45:08.341199,2021-07-02 17:45:55.597886,0 days 00:00:47.256687000,11.375202553126016,256,10000,0.95,0,0.00017913132465328195,medium,100,PRUNED
397,397,363.27392578125,2021-07-02 17:45:50.011594,2021-07-02 17:46:31.636295,0 days 00:00:41.624701000,11.653708132416085,256,10000,0.95,0,0.00014644492818953716,medium,100,PRUNED
398,398,600.9315795898438,2021-07-02 17:45:55.598601,2021-07-02 17:48:46.717939,0 days 00:02:51.119338000,11.208316392076858,256,10000,0.95,0,0.0001414781511511512,medium,4,COMPLETE
399,399,341.6713562011719,2021-07-02 17:46:31.637774,2021-07-02 17:47:17.440721,0 days 00:00:45.802947000,11.244182982350704,256,10000,0.95,0,0.00010541577798267128,medium,4,PRUNED
400,400,4.516247272491455,2021-07-02 17:47:17.441849,2021-07-02 17:48:17.930355,0 days 00:01:00.488506000,11.178836514224722,256,10000,0.95,0,0.00017663125408280182,medium,1000,PRUNED
401,401,318.8090515136719,2021-07-02 17:47:51.794498,2021-07-02 17:48:43.970475,0 days 00:00:52.175977000,11.180529756050744,256,50000,0.95,0,0.00019086105322544073,medium,100,PRUNED
402,402,463.5077209472656,2021-07-02 17:48:17.931452,2021-07-02 17:50:49.749154,0 days 00:02:31.817702000,11.412312538320846,256,50000,0.95,0,0.00019751344707671331,medium,100,COMPLETE
403,403,362.2119140625,2021-07-02 17:48:43.972423,2021-07-02 17:49:26.520890,0 days 00:00:42.548467000,11.393036588629846,256,10000,0.95,0,0.0002125324281049038,medium,100,PRUNED
404,404,-345.6615905761719,2021-07-02 17:48:46.720757,2021-07-02 17:49:30.640871,0 days 00:00:43.920114000,11.322976891046896,256,10000,0.95,0,0.00013254970034959088,medium,100,PRUNED
405,405,-318.16302490234375,2021-07-02 17:49:26.522002,2021-07-02 17:50:07.806684,0 days 00:00:41.284682000,11.498975206172867,256,10000,0.95,0,0.00014308208683543288,medium,100,PRUNED
406,406,392.0070495605469,2021-07-02 17:49:30.641687,2021-07-02 17:50:15.679762,0 days 00:00:45.038075000,11.484478372701762,256,10000,0.95,0,0.0001524524410019042,medium,100,PRUNED
407,407,348.5518493652344,2021-07-02 17:50:07.807913,2021-07-02 17:50:57.480053,0 days 00:00:49.672140000,11.16098440231137,256,10000,0.95,0,0.00015647207659972296,medium,100,PRUNED
408,408,341.2573547363281,2021-07-02 17:50:15.681112,2021-07-02 17:51:06.329485,0 days 00:00:50.648373000,11.189425265634734,256,10000,0.95,0,0.00016521001523778128,medium,4,PRUNED
409,409,-266.8869323730469,2021-07-02 17:50:49.750941,2021-07-02 17:51:33.267130,0 days 00:00:43.516189000,11.188226452149495,256,10000,0.95,0,0.00019859801391612078,medium,4,PRUNED
410,410,-401.7690124511719,2021-07-02 17:50:57.480936,2021-07-02 17:51:49.059148,0 days 00:00:51.578212000,11.095515295920455,256,10000,0.98,0,0.09303808393205144,medium,4,PRUNED
411,411,177.17074584960938,2021-07-02 17:51:06.330904,2021-07-02 17:51:47.841755,0 days 00:00:41.510851000,11.011245361854204,256,100000,0.98,0,0.0002089686843733596,medium,800,PRUNED
412,412,437.8829650878906,2021-07-02 17:51:33.267996,2021-07-02 17:54:10.170967,0 days 00:02:36.902971000,11.025086863976716,256,100000,0.95,0,0.00011948189251514919,medium,800,COMPLETE
413,413,-350.57574462890625,2021-07-02 17:51:47.843682,2021-07-02 17:52:29.701061,0 days 00:00:41.857379000,10.853441126311239,256,10000,0.95,0,0.000121201041829317,medium,500,PRUNED
414,414,-164.47854614257812,2021-07-02 17:51:49.059985,2021-07-02 17:52:44.798264,0 days 00:00:55.738279000,10.891233322201028,256,10000,0.95,0,0.00011692477872922833,medium,500,PRUNED
415,415,0.270629346370697,2021-07-02 17:52:29.703759,2021-07-02 17:52:48.793137,0 days 00:00:19.089378000,7.702223105571791,256,10000,0.95,20000,0.00024724097708176654,medium,4,PRUNED
416,416,198.5012664794922,2021-07-02 17:52:44.800840,2021-07-02 17:53:28.951047,0 days 00:00:44.150207000,7.259756776840159,256,10000,0.95,0,0.00023764484504456957,medium,4,PRUNED
417,417,140.74923706054688,2021-07-02 17:52:48.794090,2021-07-02 17:53:37.011031,0 days 00:00:48.216941000,7.403614057305209,256,10000,0.95,0,0.000171462299271212,medium,4,PRUNED
418,418,307.61029052734375,2021-07-02 17:53:28.953072,2021-07-02 17:54:17.010504,0 days 00:00:48.057432000,10.720983094876267,256,10000,0.95,0,0.00016578864628353647,medium,4,PRUNED
419,419,393.94476318359375,2021-07-02 17:53:37.012045,2021-07-02 17:54:24.103920,0 days 00:00:47.091875000,10.684979582649344,256,10000,0.95,0,0.00017202180736955913,medium,5,PRUNED
420,420,294.058837890625,2021-07-02 17:54:10.172462,2021-07-02 17:55:01.310442,0 days 00:00:51.137980000,10.710554024779157,256,10000,0.95,0,0.00016996887917113495,medium,5,PRUNED
421,421,312.45989990234375,2021-07-02 17:54:17.011462,2021-07-02 17:55:09.166044,0 days 00:00:52.154582000,11.640250231055825,256,10000,0.95,0,0.00020859011289819262,medium,5,PRUNED
422,422,-281.40203857421875,2021-07-02 17:54:24.104643,2021-07-02 17:55:13.909196,0 days 00:00:49.804553000,11.28620823259057,256,10000,0.95,0,0.00028179591048811236,medium,4,PRUNED
423,423,338.84686279296875,2021-07-02 17:55:01.311635,2021-07-02 17:55:56.046578,0 days 00:00:54.734943000,11.276108824597499,256,10000,0.95,0,0.0002770948838141944,medium,4,PRUNED
424,424,728.7980346679688,2021-07-02 17:55:09.167334,2021-07-02 17:58:01.967181,0 days 00:02:52.799847000,11.284405976393334,256,10000,0.95,0,0.00026878421124361705,medium,4,COMPLETE
425,425,273.63262939453125,2021-07-02 17:55:13.910616,2021-07-02 17:55:29.400763,0 days 00:00:15.490147000,10.925247578042725,256,10000,0.95,5000,0.00013587776561625365,medium,4,PRUNED
426,426,353.42156982421875,2021-07-02 17:55:29.401950,2021-07-02 17:58:17.901343,0 days 00:02:48.499393000,10.579038807396596,256,10000,0.995,0,0.00024304790575551958,medium,4,PRUNED
427,427,258.94915771484375,2021-07-02 17:55:56.048614,2021-07-02 17:57:01.590721,0 days 00:01:05.542107000,11.889940594385518,512,10000,0.995,0,0.00023596552805085197,medium,4,PRUNED
428,428,120.5478286743164,2021-07-02 17:57:01.591978,2021-07-02 17:57:44.835857,0 days 00:00:43.243879000,10.764504260745575,128,10000,0.95,0,0.00021172539252467456,medium,50,PRUNED
429,429,-401.66400146484375,2021-07-02 17:57:44.837199,2021-07-02 17:57:47.829525,0 days 00:00:02.992326000,10.531423666755622,256,10000,0.95,10000,0.00026594663385489753,small,4,PRUNED
430,430,373.4438781738281,2021-07-02 17:57:47.830953,2021-07-02 17:58:35.910914,0 days 00:00:48.079961000,11.060711847575195,256,10000,0.95,0,0.0003288152707711046,medium,100,PRUNED
431,431,254.8444366455078,2021-07-02 17:58:01.969717,2021-07-02 17:58:52.701885,0 days 00:00:50.732168000,11.493761954125576,256,10000,0.95,0,0.0003252866671644457,medium,4,PRUNED
432,432,-355.3999328613281,2021-07-02 17:58:17.902402,2021-07-02 17:59:04.313547,0 days 00:00:46.411145000,11.42928605845022,256,10000,0.95,0,0.00033802450417158927,medium,4,PRUNED
433,433,392.24639892578125,2021-07-02 17:58:35.912958,2021-07-02 17:59:26.140544,0 days 00:00:50.227586000,11.4428408583049,256,10000,0.95,0,0.0003463599824213267,medium,4,PRUNED
434,434,493.46282958984375,2021-07-02 17:58:52.703913,2021-07-02 18:01:24.471196,0 days 00:02:31.767283000,11.303054151448226,256,10000,0.95,0,0.00014030194011197463,medium,4,COMPLETE
435,435,436.7564392089844,2021-07-02 17:59:04.314587,2021-07-02 18:01:41.689231,0 days 00:02:37.374644000,11.165970586183857,256,10000,0.95,0,9.15911806021482e-05,medium,4,COMPLETE
436,436,328.52587890625,2021-07-02 17:59:26.141648,2021-07-02 18:00:18.176667,0 days 00:00:52.035019000,11.200103441311038,256,10000,0.95,0,0.000842558911471823,medium,4,PRUNED
437,437,-116.8550033569336,2021-07-02 18:00:18.177997,2021-07-02 18:01:44.012058,0 days 00:01:25.834061000,10.870715654320902,1024,10000,0.95,0,0.00014744165085520968,medium,4,PRUNED
438,438,384.58062744140625,2021-07-02 18:01:24.472807,2021-07-02 18:02:04.132130,0 days 00:00:39.659323000,11.784446038275007,128,10000,0.95,0,9.078275381933436e-05,medium,4,PRUNED
439,439,310.8721618652344,2021-07-02 18:01:41.693131,2021-07-02 18:03:15.020179,0 days 00:01:33.327048000,11.336780576378086,1024,10000,0.95,0,0.00013906227340303658,medium,4,PRUNED
440,440,-348.70611572265625,2021-07-02 18:01:44.013205,2021-07-02 18:02:12.274162,0 days 00:00:28.260957000,11.712307003653532,128,10000,0.95,0,0.00012322290838728725,small,4,PRUNED
441,441,364.46600341796875,2021-07-02 18:02:04.134165,2021-07-02 18:02:34.889725,0 days 00:00:30.755560000,11.045671409507708,256,10000,0.95,0,0.0001432979087325262,small,4,PRUNED
442,442,598.1336669921875,2021-07-02 18:02:12.274953,2021-07-02 18:05:00.001361,0 days 00:02:47.726408000,11.289970509375953,256,10000,0.95,0,0.00018742356825289148,medium,4,COMPLETE
443,443,348.379150390625,2021-07-02 18:02:34.891189,2021-07-02 18:03:23.862101,0 days 00:00:48.970912000,11.344523172893846,256,10000,0.95,0,0.00016895650252275496,medium,4,PRUNED
444,444,398.41363525390625,2021-07-02 18:03:15.021519,2021-07-02 18:05:52.253542,0 days 00:02:37.232023000,11.550688795859685,256,10000,0.95,0,0.00018482930104117592,medium,4,PRUNED
445,445,339.00299072265625,2021-07-02 18:03:23.864162,2021-07-02 18:04:27.966605,0 days 00:01:04.102443000,10.354255760688302,512,10000,0.95,0,0.00019408953296662455,medium,4,PRUNED
446,446,-344.8774108886719,2021-07-02 18:04:27.968007,2021-07-02 18:05:17.433400,0 days 00:00:49.465393000,10.968891760441402,256,10000,0.95,0,0.0002054192936394563,medium,4,PRUNED
447,447,637.8246459960938,2021-07-02 18:05:00.002996,2021-07-02 18:07:41.251462,0 days 00:02:41.248466000,11.2310702275364,256,10000,0.95,0,0.00019335863400661397,medium,4,COMPLETE
448,448,378.1484069824219,2021-07-02 18:05:17.435162,2021-07-02 18:06:09.537764,0 days 00:00:52.102602000,11.610835975086182,256,10000,0.95,0,0.00019026499372654958,medium,4,PRUNED
449,449,-0.7984390258789062,2021-07-02 18:05:52.254970,2021-07-02 18:06:36.259185,0 days 00:00:44.004215000,11.26329911123321,256,10000,0.95,0,0.00023148162886422135,medium,1000,PRUNED
450,450,358.0747985839844,2021-07-02 18:06:09.540837,2021-07-02 18:07:00.702067,0 days 00:00:51.161230000,11.233833169201851,256,10000,0.95,0,0.00010489296061218276,medium,1000,PRUNED
451,451,389.23773193359375,2021-07-02 18:06:36.260598,2021-07-02 18:07:28.137357,0 days 00:00:51.876759000,11.100063423824745,256,10000,0.95,0,0.00010112193833047205,medium,100,PRUNED
452,452,-349.3016662597656,2021-07-02 18:07:00.703130,2021-07-02 18:07:46.786604,0 days 00:00:46.083474000,11.124604878255214,256,10000,0.95,0,0.0002654883268523125,medium,100,PRUNED
453,453,-357.49334716796875,2021-07-02 18:07:28.138490,2021-07-02 18:08:12.549169,0 days 00:00:44.410679000,11.385403313647133,256,10000,0.95,0,0.00028904642455967555,medium,4,PRUNED
454,454,-302.85955810546875,2021-07-02 18:07:41.253277,2021-07-02 18:08:21.480307,0 days 00:00:40.227030000,11.125314747814398,256,10000,0.999,0,0.0002774857793863692,medium,4,PRUNED
455,455,554.5955200195312,2021-07-02 18:07:46.787408,2021-07-02 18:10:27.563973,0 days 00:02:40.776565000,10.843203498393619,256,10000,0.95,0,0.0002855951345305638,medium,4,COMPLETE
456,456,277.1709899902344,2021-07-02 18:08:12.550268,2021-07-02 18:09:00.930017,0 days 00:00:48.379749000,10.851266249314628,256,10000,0.95,0,0.00022701016742216653,medium,4,PRUNED
457,457,-345.8119201660156,2021-07-02 18:08:21.481375,2021-07-02 18:09:09.125533,0 days 00:00:47.644158000,10.92588232408333,256,10000,0.95,0,0.00021961008690918478,medium,4,PRUNED
458,458,-365.6661071777344,2021-07-02 18:09:00.931346,2021-07-02 18:09:46.227742,0 days 00:00:45.296396000,10.965546042810114,256,10000,0.95,0,0.00017614744454745286,medium,4,PRUNED
459,459,-339.82684326171875,2021-07-02 18:09:09.126331,2021-07-02 18:09:55.225083,0 days 00:00:46.098752000,10.991048626112752,256,10000,0.95,0,0.00017870558017286136,medium,4,PRUNED
460,460,361.3058776855469,2021-07-02 18:09:46.228936,2021-07-02 18:10:29.573053,0 days 00:00:43.344117000,11.503135665318222,256,10000,0.95,0,0.00015816226156215743,small,4,PRUNED
461,461,303.68109130859375,2021-07-02 18:09:55.227999,2021-07-02 18:10:40.754762,0 days 00:00:45.526763000,11.39701114674838,256,10000,0.95,0,0.00025311232717808004,small,4,PRUNED
462,462,202.32009887695312,2021-07-02 18:10:27.568388,2021-07-02 18:11:08.677339,0 days 00:00:41.108951000,10.717504395623601,256,10000,0.95,0,0.00024062629916937433,small,4,PRUNED
463,463,501.47100830078125,2021-07-02 18:10:29.573986,2021-07-02 18:13:30.550634,0 days 00:03:00.976648000,10.803707638664942,256,10000,0.95,0,0.00024309627725809934,medium,4,COMPLETE
464,464,392.56390380859375,2021-07-02 18:10:40.755944,2021-07-02 18:11:35.323760,0 days 00:00:54.567816000,10.80879689453522,256,10000,0.95,0,0.0002947692681484438,medium,4,PRUNED
465,465,291.4081115722656,2021-07-02 18:11:08.678396,2021-07-02 18:11:58.292471,0 days 00:00:49.614075000,10.828950838243436,256,10000,0.95,0,0.000213615572246887,medium,4,PRUNED
466,466,321.216552734375,2021-07-02 18:11:35.324735,2021-07-02 18:12:25.968567,0 days 00:00:50.643832000,11.14483755984759,256,50000,0.95,0,0.0002063909641452239,medium,4,PRUNED
467,467,395.09869384765625,2021-07-02 18:11:58.293375,2021-07-02 18:14:55.068849,0 days 00:02:56.775474000,11.161516522940142,256,10000,0.95,0,0.00019953475386876084,medium,4,COMPLETE
468,468,375.57867431640625,2021-07-02 18:12:25.969617,2021-07-02 18:13:13.813874,0 days 00:00:47.844257000,10.622647800100195,128,10000,0.95,0,0.00029748778982383235,medium,4,PRUNED
469,469,366.2736511230469,2021-07-02 18:13:13.814856,2021-07-02 18:16:07.198952,0 days 00:02:53.384096000,11.04346930613169,256,10000,0.95,0,0.0003707372826366291,medium,100,COMPLETE
470,470,257.9599914550781,2021-07-02 18:13:30.552486,2021-07-02 18:14:18.269689,0 days 00:00:47.717203000,11.02165393493456,256,10000,0.95,0,0.00018464219287969976,medium,100,PRUNED
471,471,0.270629346370697,2021-07-02 18:14:18.271802,2021-07-02 18:14:28.345640,0 days 00:00:10.073838000,11.23480568631149,256,10000,0.95,20000,0.00024241651847153132,medium,4,PRUNED
472,472,318.6377868652344,2021-07-02 18:14:28.347235,2021-07-02 18:17:06.755257,0 days 00:02:38.408022000,10.852687417382713,256,10000,0.95,0,0.00016118675463198083,medium,4,PRUNED
473,473,217.76889038085938,2021-07-02 18:14:55.071167,2021-07-02 18:15:44.784265,0 days 00:00:49.713098000,10.828219083721615,256,10000,0.95,0,0.00013883861164677805,medium,4,PRUNED
474,474,322.810546875,2021-07-02 18:15:44.786381,2021-07-02 18:16:37.250163,0 days 00:00:52.463782000,10.978815048451164,256,10000,0.95,0,0.00016090207401016522,medium,4,PRUNED
475,475,449.82110595703125,2021-07-02 18:16:07.201851,2021-07-02 18:18:56.883955,0 days 00:02:49.682104000,10.82039158621335,256,10000,0.95,0,0.00016606966542249567,medium,4,COMPLETE
476,476,399.39105224609375,2021-07-02 18:16:37.251278,2021-07-02 18:19:21.807080,0 days 00:02:44.555802000,10.68123221202904,256,10000,0.95,0,0.0002663169478901458,medium,4,PRUNED
477,477,-333.37603759765625,2021-07-02 18:17:06.756808,2021-07-02 18:17:58.285197,0 days 00:00:51.528389000,10.63558251707976,256,10000,0.95,0,0.00026963665564188146,medium,4,PRUNED
478,478,-2.343599557876587,2021-07-02 18:17:58.287263,2021-07-02 18:18:21.396035,0 days 00:00:23.108772000,11.30729041004347,256,10000,0.95,5000,0.000207958402498525,medium,4,PRUNED
479,479,596.0736694335938,2021-07-02 18:18:21.397568,2021-07-02 18:21:10.379909,0 days 00:02:48.982341000,10.727594533458646,256,10000,0.95,0,0.0002371843277224688,medium,4,COMPLETE
480,480,344.93994140625,2021-07-02 18:18:56.885782,2021-07-02 18:19:47.343329,0 days 00:00:50.457547000,10.681689230867375,256,10000,0.98,0,0.0002393265447795517,medium,100,PRUNED
481,481,358.58734130859375,2021-07-02 18:19:21.809176,2021-07-02 18:21:58.399089,0 days 00:02:36.589913000,11.548763788850465,256,10000,0.98,0,0.00022766546276102012,medium,4,PRUNED
482,482,370.01031494140625,2021-07-02 18:19:47.344431,2021-07-02 18:20:36.988137,0 days 00:00:49.643706000,11.061393708462711,256,10000,0.95,0,0.0003191775783944848,medium,4,PRUNED
483,483,52.69916534423828,2021-07-02 18:20:36.989678,2021-07-02 18:21:26.598307,0 days 00:00:49.608629000,11.254322251698323,256,10000,0.95,0,0.00021578698055575965,medium,800,PRUNED
484,484,-371.1479187011719,2021-07-02 18:21:10.382095,2021-07-02 18:21:54.377326,0 days 00:00:43.995231000,11.569064443325303,256,10000,0.95,0,0.000191386012570601,medium,4,PRUNED
485,485,250.68692016601562,2021-07-02 18:21:26.599662,2021-07-02 18:22:11.472164,0 days 00:00:44.872502000,11.526283659536995,256,10000,0.999,0,0.00012850216849156346,medium,5000,PRUNED
486,486,236.11245727539062,2021-07-02 18:21:54.379644,2021-07-02 18:22:48.228960,0 days 00:00:53.849316000,10.426198032771952,256,10000,0.9,0,0.00012949929370177925,medium,5000,PRUNED
487,487,-380.12286376953125,2021-07-02 18:21:58.400411,2021-07-02 18:22:33.783012,0 days 00:00:35.382601000,10.547893008244511,64,10000,0.999,0,0.00012155688529662708,medium,5000,PRUNED
488,488,395.20867919921875,2021-07-02 18:22:11.473303,2021-07-02 18:22:53.003231,0 days 00:00:41.529928000,10.521344082495796,64,10000,0.9,0,0.00029911262986581736,medium,4,PRUNED
489,489,373.70306396484375,2021-07-02 18:22:33.784070,2021-07-02 18:23:19.650390,0 days 00:00:45.866320000,10.949855105564927,256,10000,0.9,0,0.00027776337502981015,medium,500,PRUNED
490,490,629.6475830078125,2021-07-02 18:22:48.230322,2021-07-02 18:25:21.193554,0 days 00:02:32.963232000,10.927437348151734,256,10000,0.95,0,0.00030195334177451514,medium,500,COMPLETE
491,491,310.37420654296875,2021-07-02 18:22:53.004072,2021-07-02 18:23:38.172050,0 days 00:00:45.167978000,11.150898581236612,256,10000,0.95,0,0.0001843424103615467,medium,100,PRUNED
492,492,-349.27838134765625,2021-07-02 18:23:19.651494,2021-07-02 18:24:03.801982,0 days 00:00:44.150488000,11.143255428068182,256,10000,0.95,0,0.00018172158095118083,medium,100,PRUNED
493,493,-319.31903076171875,2021-07-02 18:23:38.173221,2021-07-02 18:24:16.543616,0 days 00:00:38.370395000,11.41003556645417,256,10000,0.95,0,0.00015302400564053654,medium,4,PRUNED
494,494,380.9892883300781,2021-07-02 18:24:03.803053,2021-07-02 18:24:48.823853,0 days 00:00:45.020800000,11.36225420347751,256,50000,0.95,0,0.0003430580575724556,medium,4,PRUNED
495,495,470.7264099121094,2021-07-02 18:24:16.545439,2021-07-02 18:26:54.972884,0 days 00:02:38.427445000,10.738677168675865,256,50000,0.95,0,0.0003599587284769899,medium,16,COMPLETE
